"iteration","app_name","categoryId","reviewId","sentenceId","at","score","feature","review","sentence","Joy","Trust","Fear","Surprise","Sadness","Disgust","Anger","Anticipation","Neutral","Reject"
"iteration_8","Gmail","COMMUNICATION","4b7db292-3c79-4308-b4dd-d082a5b4702d","3","Sep 12, 2022","1","f_2","App Only works if android web viewer is enabled. Also seems entangled with enterprise GWS mail login services rather than personal Gmail account. (references heavily outdated web service calls/redirects and various compiler sorceries) Worth mentioning I have 2 versions of my one pixel 6 pro device listed on play store, cannot remove just one without removing both. I can only access stuff installed on one device. Seems something is objectively broken with googles internal account services.","(references heavily outdated web service calls/redirects and various compiler sorceries)","0","0","0","0","0","0","0","0","1","0"
"iteration_8","SMS Backup+","TOOLS","ff8b803c-08ac-40dc-a189-d08a34351414","3","Sep 15, 2019","4","f_202","Gmail may have stopped working but using my own IMAP server worked flawlessly. My alternative email server is hosted by Strato. You just need to know the relevant settings for your server to add to the app. It still creates the SMS and Call Log folders under your alternative IMAP email address.","It still creates the SMS and Call Log folders under your alternative IMAP email address.","0","0","0","0","0","0","0","0","1","0"
"iteration_8","True Phone Dialer & Contacts","COMMUNICATION","ebe99082-15ee-427e-b009-bfcf2fc002ae","0","Apr 08, 2022","5","f_180","Excellent 👌👌 team work 👍👍","Excellent 👌👌 team work 👍👍","1","0","0","0","0","0","0","0","0","0"
"iteration_8","Galaxy Wearable (Samsung Gear)","TOOLS","2fe80532-6c51-49c4-ae33-7bc89310853e","0","Sep 11, 2022","1","f_410","After latest security update and GPS fix my watch stopped reading my heart rate and not recording track when running. NEVER UPDATE!","After latest security update and GPS fix my watch stopped reading my heart rate and not recording track when running.","0","0","0","0","1","0","0","0","0","0"
"iteration_8","SMS Backup+","TOOLS","b1d55af9-31f1-4c9b-acd5-88ad9395c851","0","Mar 12, 2021","4","f_241","Works fine with android police instructions, doesn't backup calls anymore","Works fine with android police instructions, doesn't backup calls anymore","0","0","0","0","1","0","0","0","0","0"
"iteration_8","Clock","TOOLS","f5f08b6a-645c-4532-8996-b2e02016b36d","2","Aug 04, 2022","1","f_237","Used to work fine. The interface gets worse with every update. Now I need to reboot the phone just to turn off the alarm.","Now I need to reboot the phone just to turn off the alarm.","0","0","0","0","1","0","0","0","0","0"
"iteration_8","Messenger","COMMUNICATION","42ae0da9-200b-42c3-aad8-50bd49c4f00e","0","Sep 13, 2022","1","f_130","Hello messenger why i cannot send messages in group chat??? I have my lesson in there!!! I cannot reply to the messeges of my teacher.","Hello messenger why i cannot send messages in group chat???","0","0","1","0","0","0","0","0","0","0"
"iteration_8","Calendar Notify - Widget, Lock","PRODUCTIVITY","8724b84a-c677-41e6-acea-7174c9904fca","0","Aug 19, 2019","5","f_122","Helps keep on top of appointments and meetings. Works really well. Recommended. I originally docked a star as would like the option of showing / toggling events / reminders but the developer tells me that Google don't allow access to reminders. Never mind, it's still a useful tool I refer to most days.","Helps keep on top of appointments and meetings.","1","0","0","0","0","0","0","0","0","0"
"iteration_8","Samsung Notes","PRODUCTIVITY","a0a4cf26-71ee-4805-9028-ec66eff86268","0","Aug 05, 2022","5","f_102","cCheckable boxes for my grocery list is great!","cCheckable boxes for my grocery list is great!","1","0","0","0","0","0","0","0","0","0"
"iteration_8","Simple ToDo List & Tasks","TOOLS","63f3cbc2-0bf4-42ed-8143-2ddda420f250","2","Sep 03, 2022","5","f_175","Excellent simple app. I have been Checklist App for q while, but have switched to this. If they make some features, this would be absolutely the best To Do and Project management app!!","If they make some features, this would be absolutely the best To Do and Project management app!!","0","0","0","0","0","0","0","1","0","0"
"iteration_8","Samsung Notes","PRODUCTIVITY","e8238a1c-08f5-458b-ac0b-4c29e6d09d32","1","Aug 24, 2022","5","f_259","this is the cleanest and best android note taking app, but it still lacks a lot of features. here are my suggestions: 1. allow the users to make hyperlinks within the document/page 2. laser pointer pen 3. better animation when using lasso for pic 3. flip option for selected text/images 4. annotations/highlighted texts/handwriting tab in pdf 5. maybe make it an epub reader as well? 6. customizable font 7. tab for easy access of notes instead of opening a new note","here are my suggestions: 1. allow the users to make hyperlinks within the document/page 2. laser pointer pen 3. better animation when using lasso for pic 3.","0","0","0","0","0","0","0","1","0","0"
"iteration_8","GTasks: Todo List & Task List","PRODUCTIVITY","42ce6a3d-4c73-4425-ba54-cca503865c75","1","Mar 10, 2022","1","f_140","After OS update, repeatedly, the widget will not load :-( . I rely on this app and it's messing with my workflow :-(","After OS update, repeatedly, the widget will not load :-( . I rely on this app and it's messing with my workflow :-(","0","0","0","0","1","0","0","0","0","0"
"iteration_8","SMS Backup+","TOOLS","839b29e9-8764-4d1c-8c5d-410a8339293e","3","Mar 02, 2020","5","f_202","The IMAP method still works! Android Police has a great write up for it specific to this app. I tried the Less Secure Apps method but I want able to get it to work for me. And to John Melchert who claims this app's developer is using his info to send spam from his personal email server, that's not at all how that works. Your personal server is insecure. Any insecure server will eventually be found through various methods.","And to John Melchert who claims this app's developer is using his info to send spam from his personal email server, that's not at all how that works.","0","0","0","0","0","0","0","0","1","0"
"iteration_8","Telegram X","SOCIAL","b402d3dd-9508-41df-b5a3-5d0367a398cc","0","Jun 20, 2022","5","f_411","Τελειο , ελαφρυ , χαμηλοτερη καταναλωση μπαταριας σε σχεση με το αδερφακι του telegram, group messaging,broadcast groups. , voice calls και χωρις διαφημισεις.","Τελειο , ελαφρυ , χαμηλοτερη καταναλωση μπαταριας σε σχεση με το αδερφακι του telegram, group messaging,broadcast groups.","0","0","0","0","0","0","0","0","0","1"
"iteration_8","Samsung Notes","PRODUCTIVITY","ba92ee6d-cbc3-4d85-a2c7-831796d304ce","1","Sep 14, 2022","4","f_40","Love this. Use it to mark up PDFs every day, also for math work and notetaking. Text search is fantastic, interface is smooth and intuitive. Would be 5 stars if they added some tools: - convert infinite-page notes to normal multi-page notes - add blank margins to imported PDFs - show when a note was created","Use it to mark up PDFs every day, also for math work and notetaking.","0","1","0","0","0","0","0","0","0","0"
"iteration_8","Google Assistant Go","TOOLS","7ddde6e3-7728-4f94-b718-a96d37f6d690","0","Jun 11, 2022","1","f_258","Add all linking apps combined ex: translate all written text formats.","Add all linking apps combined ex: translate all written text formats.","0","0","0","0","0","0","0","1","0","0"
"iteration_8","True Phone Dialer & Contacts","COMMUNICATION","9b3ca8e4-3444-4f45-b003-1fec15226ea5","1","Jun 11, 2022","2","f_129","It's good dailer but There is one negative side is video calling portis not available So provide direct video call option","So provide direct video call option","0","0","0","0","0","0","0","1","0","0"
"iteration_8","Habit Tracker","PRODUCTIVITY","5cb7683e-141e-441c-b093-b6078384ded5","0","Dec 25, 2020","4","f_7","Very good habit tracker. Nice features.","Very good habit tracker.","1","0","0","0","0","0","0","0","0","0"
"iteration_8","Severe Weather Alerts","WEATHER","4311168a-05e3-4ed2-b954-cd9865567d29","0","Dec 13, 2021","2","f_52","Despite being set to play a ""blaring"" alarm in emergency situations, this app stayed completely silent while I was in the direct path of major tornados and extreme storms on the night of december 10th. Silent push notifications were all I got. Genuienly considering legal action. Phone was not silenced nor on do-not-disturb. Downloaded this app as a layer of comfort and went to sleep assuming it would be there for me. Thank God I have a roommate whose app actually alerted him outloud!","Despite being set to play a ""blaring"" alarm in emergency situations, this app stayed completely silent while I was in the direct path of major tornados and extreme storms on the night of december 10th.","0","0","1","0","1","0","0","0","0","0"
"iteration_8","Instagram","SOCIAL","8fcc213e-cc7b-4c25-b6e9-4ce0b735fce7","0","Sep 15, 2022","5","f_417","Its very usefull app....in this app you watch videos of all varities....thanks to app launcher....","Its very usefull app....in this app you watch videos of all varities....thanks to app launcher....","1","0","0","0","0","0","0","0","0","0"
"iteration_8","Sticker maker","TOOLS","2d97d682-b669-4cd9-817a-0c2508765326","0","Jun 03, 2022","1","f_32","stickers can't be added, there is some problem","stickers can't be added, there is some problem","0","0","0","0","1","0","0","0","0","0"
"iteration_8","ColorNote Notepad Notes","PRODUCTIVITY","4f5a3463-ba75-471b-96fd-b591e4a401da","0","Aug 23, 2022","5","f_301","Good app it have many options like to do list , shopping list, etc","Good app it have many options like to do list , shopping list, etc","1","0","0","0","0","0","0","0","0","0"
"iteration_8","Loop Habit Tracker","PRODUCTIVITY","35f651f4-cb3c-4540-9809-a915f83d8656","0","Aug 20, 2022","5","f_7","IMO the best habit tracker. Tried quite a few and this one was the best.","IMO the best habit tracker.","1","1","0","0","0","0","0","0","0","0"
"iteration_8","To Do List","PRODUCTIVITY","abba96f6-007f-4459-93a3-b3c0b68380b7","1","Jul 18, 2022","5","f_502","Wonderful app..... it is user friendly..it was very easy for me to understand how to use the app. Just a suggestion that you should add a little more of features such a priority (like high, medium or low) and if we could change the background or something ... it would be great.... Overall a very nice app.. I am very happy with it","Just a suggestion that you should add a little more of features such a priority (like high, medium or low) and if we could change the background or something ... it would be great....","0","0","0","0","0","0","0","1","0","0"
"iteration_8","Messenger","COMMUNICATION","62caeadd-b5e6-4148-af43-7426e3abb1ef","0","Sep 13, 2022","3","f_85","Isn't working well lately, not letting me share video!! Having same problem today! 7/28/2022! Today and yesterday can't send messages to my daughter! Trying to see if an update of the app will help! 9/13/2022","Isn't working well lately, not letting me share video!!","0","0","0","0","1","0","0","0","0","0"
